Pattern
"((48, 141), (49, 142), (48, 142))"
"((49, 142), (49, 142), (48, 142))"
"((108, 107), (110, 106), (108, 107))"
"((48, 142), (49, 142), (48, 141))"
"((48, 142), (49, 143), (48, 142))"
"((67, 60), (69, 59), (67, 60))"
"((74, 87), (73, 88), (73, 88))"
"((108, 107), (110, 106), (110, 106))"
"((49, 142), (48, 142), (49, 142))"
"((48, 142), (48, 141), (49, 142))"
"((49, 142), (48, 142), (48, 142))"
"((49, 142), (48, 142), (49, 143))"
"((49, 142), (49, 142), (48, 142), (49, 143))"
"((49, 142), (49, 142), (48, 142), (49, 142))"
"((48, 142), (48, 141), (48, 142), (48, 142))"
"((49, 142), (49, 142), (48, 142), (48, 142))"
"((72, 106), (74, 104))"
"((72, 106), (77, 101))"
"((72, 105), (78, 101))"
"((107, 65), (106, 64))"
"((96, 91), (95, 91))"
"((72, 105), (74, 104))"
"((175, 30), (174, 30))"
"((79, 101), (72, 105))"
"((82, 88), (82, 88))"
"((176, 30), (176, 30))"
"((80, 83), (80, 83))"
"((72, 105), (77, 101))"
"((74, 75), (74, 74))"
"((79, 83), (80, 84))"
"((36, 92), (36, 92))"
"((89, 93), (88, 93))"
"((174, 31), (174, 31))"
"((77, 101), (72, 106))"
"((89, 93), (88, 92))"
"((107, 65), (107, 65))"
"((106, 64), (107, 65))"
"((74, 40), (74, 36))"
"((75, 101), (73, 106))"
"((80, 83), (79, 83))"
"((72, 106), (72, 106))"
"((73, 98), (73, 106))"
"((74, 104), (72, 105))"
"((75, 101), (75, 101))"
"((88, 93), (80, 96))"
"((72, 106), (72, 105))"
"((74, 101), (73, 99))"
"((73, 98), (75, 101))"
"((73, 38), (74, 36))"
"((78, 101), (74, 104))"
"((72, 105), (72, 106))"
"((74, 101), (75, 101))"
"((74, 100), (75, 101))"
"((174, 31), (175, 30))"
"((13, 185), (13, 184))"
"((75, 101), (74, 101))"
"((74, 74), (74, 75))"
"((35, 93), (36, 92))"
"((74, 36), (74, 40))"
"((175, 30), (176, 30))"
"((73, 98), (74, 101))"
"((80, 96), (88, 93))"
"((79, 101), (77, 101))"
"((74, 100), (74, 101))"
"((74, 40), (73, 38))"
"((80, 84), (80, 83))"
"((72, 106), (73, 105))"
"((73, 105), (74, 104))"
"((75, 101), (73, 98))"
"((88, 93), (88, 92))"
"((73, 106), (72, 105))"
"((80, 95), (80, 96))"
"((73, 98), (73, 98))"
"((74, 101), (73, 98))"
"((74, 100), (73, 98))"
"((176, 30), (174, 30))"
"((95, 91), (95, 91))"
"((80, 84), (79, 83))"
"((78, 101), (72, 105))"
"((175, 30), (174, 31))"
"((80, 83), (80, 84))"
"((174, 30), (174, 30))"
"((74, 70), (74, 71))"
"((74, 75), (74, 75))"
"((77, 101), (78, 101))"
"((36, 92), (36, 93))"
"((80, 95), (80, 95))"
"((73, 105), (72, 106))"
"((77, 101), (74, 104))"
"((73, 105), (72, 105))"
"((77, 101), (77, 101))"
"((35, 93), (35, 93))"
"((13, 184), (13, 185))"
"((175, 30), (175, 30))"
"((74, 104), (72, 106))"
"((88, 93), (89, 93))"
"((106, 64), (106, 64))"
"((89, 93), (87, 90))"
"((74, 101), (73, 106))"
"((73, 105), (73, 105))"
"((72, 106), (79, 101))"
"((174, 30), (176, 30))"
"((95, 91), (96, 91))"
"((79, 83), (80, 83))"
"((88, 92), (89, 93))"
"((72, 105), (79, 101))"
"((74, 101), (74, 101))"
"((80, 84), (80, 84))"
"((74, 104), (73, 105))"
"((96, 91), (96, 91))"
"((13, 184), (13, 184))"
"((77, 101), (72, 105))"
"((80, 96), (80, 96))"
"((75, 101), (73, 99))"
"((74, 36), (73, 38))"
"((72, 105), (73, 105))"
"((74, 40), (74, 40))"
"((79, 83), (79, 83))"
"((88, 92), (88, 93))"
"((36, 92), (35, 93))"
"((75, 101), (74, 100))"
"((78, 101), (72, 106))"
"((88, 92), (88, 92))"
"((73, 98), (74, 100))"
"((74, 101), (74, 100))"
"((80, 96), (80, 95))"
"((176, 30), (175, 30))"
"((72, 106), (78, 101))"
"((89, 93), (89, 93))"
"((73, 106), (78, 114))"
"((174, 30), (175, 30))"
"((74, 104), (74, 104))"
"((75, 101), (75, 101), (74, 100))"
"((74, 75), (74, 74), (74, 75))"
"((77, 101), (77, 101), (72, 105))"
"((80, 83), (80, 83), (80, 84))"
"((75, 101), (73, 98), (74, 100))"
"((73, 98), (75, 101), (73, 98))"
"((88, 92), (89, 93), (89, 93))"
"((73, 98), (74, 101), (73, 98))"
"((72, 105), (74, 104), (74, 104))"
"((79, 101), (77, 101), (72, 105))"
"((89, 93), (88, 93), (88, 92))"
"((72, 106), (72, 105), (79, 101))"
"((88, 93), (80, 96), (80, 96))"
"((72, 106), (77, 101), (72, 106))"
"((79, 83), (80, 84), (80, 83))"
"((79, 83), (80, 84), (79, 83))"
"((79, 101), (78, 101), (72, 105))"
"((77, 101), (72, 106), (72, 106))"
"((74, 101), (75, 101), (73, 98))"
"((72, 106), (72, 106), (72, 105))"
"((75, 101), (74, 101), (73, 98))"
"((80, 83), (79, 83), (80, 83))"
"((74, 104), (72, 105), (72, 105))"
"((13, 185), (13, 184), (13, 185))"
"((80, 83), (79, 83), (79, 83))"
"((175, 30), (174, 30), (175, 30))"
"((72, 105), (74, 104), (73, 105))"
"((13, 184), (13, 185), (13, 185))"
"((78, 101), (78, 101), (72, 106))"
"((75, 101), (74, 101), (74, 101))"
"((72, 105), (72, 106), (78, 101))"
"((89, 93), (88, 92), (89, 93))"
"((74, 100), (74, 101), (74, 101))"
"((72, 106), (74, 104), (72, 106))"
"((89, 93), (88, 92), (88, 93))"
"((72, 106), (73, 105), (72, 106))"
"((72, 106), (72, 105), (73, 105))"
"((75, 101), (74, 101), (73, 106))"
"((72, 105), (72, 105), (73, 105))"
"((73, 98), (75, 101), (74, 101))"
"((72, 106), (72, 106), (79, 101))"
"((77, 101), (72, 106), (72, 105))"
"((74, 104), (72, 105), (73, 105))"
"((72, 105), (72, 105), (79, 101))"
"((88, 93), (89, 93), (89, 93))"
"((78, 101), (77, 101), (72, 105))"
"((73, 98), (74, 101), (74, 101))"
"((72, 105), (77, 101), (72, 106))"
"((73, 105), (74, 104), (72, 106))"
"((36, 92), (36, 92), (35, 93))"
"((75, 101), (74, 101), (74, 100))"
"((73, 105), (72, 105), (73, 105))"
"((75, 101), (75, 101), (73, 98))"
"((35, 93), (36, 92), (35, 93))"
"((78, 101), (78, 101), (72, 105))"
"((96, 91), (95, 91), (95, 91))"
"((95, 91), (95, 91), (96, 91))"
"((72, 105), (78, 101), (72, 106))"
"((73, 98), (75, 101), (74, 100))"
"((74, 101), (74, 101), (74, 100))"
"((175, 30), (176, 30), (175, 30))"
"((72, 106), (73, 105), (74, 104))"
"((89, 93), (88, 92), (88, 92))"
"((72, 106), (73, 105), (72, 105))"
"((74, 101), (75, 101), (74, 101))"
"((73, 98), (74, 101), (74, 100))"
"((80, 96), (80, 96), (80, 95))"
"((72, 106), (77, 101), (74, 104))"
"((72, 106), (77, 101), (72, 105))"
"((89, 93), (88, 93), (89, 93))"
"((73, 105), (74, 104), (74, 104))"
"((89, 93), (88, 93), (88, 93))"
"((72, 105), (74, 104), (72, 106))"
"((72, 106), (72, 106), (73, 105))"
"((72, 105), (77, 101), (72, 105))"
"((176, 30), (176, 30), (175, 30))"
"((72, 105), (72, 106), (73, 105))"
"((72, 105), (72, 106), (79, 101))"
"((79, 101), (78, 101), (72, 106))"
"((95, 91), (96, 91), (96, 91))"
"((79, 101), (72, 105), (72, 106))"
"((74, 101), (75, 101), (74, 100))"
"((74, 75), (74, 74), (74, 74))"
"((72, 105), (78, 101), (72, 105))"
"((72, 106), (72, 105), (72, 106))"
"((80, 95), (80, 96), (80, 95))"
"((74, 40), (74, 36), (74, 36))"
"((80, 83), (80, 83), (79, 83))"
"((74, 104), (72, 105), (72, 106))"
"((75, 101), (73, 98), (73, 98))"
"((73, 105), (74, 104), (73, 105))"
"((72, 106), (74, 104), (74, 104))"
"((80, 84), (79, 83), (80, 83))"
"((72, 106), (74, 104), (72, 105))"
"((80, 84), (79, 83), (79, 83))"
"((75, 101), (75, 101), (74, 101))"
"((72, 105), (74, 104), (72, 105))"
"((80, 95), (80, 96), (80, 96))"
"((88, 93), (88, 92), (89, 93))"
"((96, 91), (95, 91), (96, 91))"
"((13, 185), (13, 184), (13, 184))"
"((79, 101), (72, 105), (72, 105))"
"((72, 106), (72, 105), (72, 105))"
"((107, 65), (106, 64), (106, 64))"
"((72, 106), (74, 104), (73, 105))"
"((72, 106), (73, 105), (73, 105))"
"((89, 93), (88, 93), (88, 92), (88, 92))"
"((72, 106), (77, 101), (72, 106), (72, 105))"
"((89, 93), (88, 93), (88, 92), (89, 93))"
"((96, 91), (95, 91), (95, 91), (96, 91))"
"((89, 93), (88, 93), (88, 92), (88, 93))"
"((72, 106), (72, 106), (72, 105), (72, 105))"
"((95, 91), (95, 91), (96, 91), (96, 91))"
"((72, 106), (72, 106), (73, 105), (73, 105))"
"((72, 106), (72, 106), (72, 105), (72, 106))"
"((77, 101), (72, 106), (72, 105), (72, 105))"
"((75, 101), (75, 101), (73, 98), (73, 98))"
"((72, 105), (72, 106), (73, 105), (73, 105))"
"((75, 101), (74, 101), (74, 101), (74, 100))"
"((77, 101), (72, 106), (72, 106), (72, 105))"
"((72, 106), (72, 106), (72, 105), (73, 105))"
"((72, 106), (73, 105), (74, 104), (74, 104))"
"((74, 104), (72, 105), (72, 105), (73, 105))"
"((72, 106), (77, 101), (72, 106), (72, 105), (72, 105))"
"((181, 19), (182, 20))"
"((181, 19), (181, 19))"
"((16, 41), (16, 41))"
"((79, 179), (79, 178))"
"((67, 116), (69, 117))"
"((181, 19), (183, 21))"
"((83, 91), (83, 91))"
"((72, 99), (88, 158))"
"((126, 131), (125, 131))"
"((33, 100), (35, 100))"
"((79, 100), (78, 100))"
"((7, 43), (7, 43))"
"((126, 131), (126, 131))"
"((75, 105), (75, 104))"
"((182, 20), (181, 19))"
"((16, 41), (7, 43))"
"((76, 101), (76, 101))"
"((79, 178), (79, 178))"
"((80, 178), (79, 179))"
"((183, 21), (182, 20))"
"((80, 178), (80, 178))"
"((125, 131), (125, 131))"
"((69, 117), (68, 116))"
"((183, 21), (181, 19))"
"((68, 116), (68, 116))"
"((89, 185), (89, 185))"
"((88, 186), (88, 186))"
"((183, 21), (183, 21))"
"((89, 108), (76, 101))"
"((71, 90), (68, 116))"
"((7, 43), (16, 41))"
"((34, 100), (34, 100))"
"((69, 117), (67, 116))"
"((68, 116), (67, 116))"
"((79, 179), (79, 179))"
"((89, 185), (88, 184))"
"((76, 101), (89, 108))"
"((35, 100), (33, 100))"
"((67, 116), (68, 116))"
"((75, 105), (75, 105))"
"((182, 20), (182, 20))"
"((33, 100), (33, 100))"
"((89, 186), (89, 185))"
"((72, 99), (72, 99))"
"((89, 108), (89, 108))"
"((75, 104), (75, 105))"
"((79, 178), (79, 179))"
"((78, 100), (79, 100))"
"((35, 100), (34, 100))"
"((182, 20), (183, 21))"
"((67, 116), (67, 116))"
"((79, 178), (80, 178))"
"((33, 100), (34, 100))"
"((88, 158), (72, 99))"
"((34, 100), (33, 100))"
"((89, 185), (89, 186))"
"((88, 186), (89, 185))"
"((51, 116), (51, 116))"
"((69, 117), (69, 117))"
"((80, 178), (79, 178))"
"((68, 116), (69, 117))"
"((34, 100), (35, 100))"
"((89, 185), (88, 186))"
"((125, 131), (126, 131))"
"((79, 179), (80, 178))"
"((68, 116), (67, 116), (68, 116))"
"((68, 116), (68, 116), (67, 116))"
"((68, 116), (67, 116), (67, 116))"
"((79, 178), (80, 178), (79, 178))"
"((80, 178), (80, 178), (79, 178))"
"((72, 99), (88, 158), (72, 99))"
"((89, 108), (76, 101), (89, 108))"
"((182, 20), (182, 20), (183, 21))"
"((67, 116), (69, 117), (68, 116))"
"((67, 116), (69, 117), (67, 116))"
"((76, 101), (76, 101), (89, 108))"
"((79, 178), (79, 178), (80, 178))"
"((89, 185), (89, 185), (88, 186))"
"((76, 101), (89, 108), (89, 108))"
"((72, 99), (88, 158), (88, 158))"
"((183, 21), (182, 20), (183, 21))"
"((69, 117), (67, 116), (68, 116))"
"((79, 179), (79, 178), (79, 178))"
"((16, 41), (7, 43), (16, 41))"
"((69, 117), (68, 116), (69, 117))"
"((88, 158), (88, 158), (72, 99))"
"((183, 21), (182, 20), (182, 20))"
"((79, 178), (79, 178), (79, 179))"
"((68, 116), (68, 116), (69, 117))"
"((67, 116), (68, 116), (69, 117))"
"((88, 186), (89, 185), (88, 186))"
"((69, 117), (68, 116), (68, 116))"
"((69, 117), (68, 116), (67, 116))"
"((69, 117), (67, 116), (67, 116))"
"((89, 108), (76, 101), (89, 108), (89, 108))"
"((67, 116), (69, 117), (68, 116), (68, 116))"
"((68, 116), (68, 116), (67, 116), (67, 116))"
"((68, 116), (67, 116), (68, 116), (69, 117))"
"((72, 99), (88, 158), (88, 158), (72, 99))"
"((76, 101), (76, 101), (89, 108), (89, 108))"
"((83, 117), (82, 117))"
"((74, 107), (74, 107))"
"((67, 113), (76, 99))"
"((64, 62), (64, 62))"
"((82, 117), (82, 117))"
"((64, 62), (64, 61))"
"((67, 113), (66, 113))"
"((64, 61), (63, 61))"
"((83, 118), (82, 117))"
"((74, 106), (74, 106))"
"((64, 61), (64, 61))"
"((83, 117), (83, 118))"
"((161, 173), (161, 173))"
"((6, 192), (5, 190))"
"((65, 115), (66, 115))"
"((88, 77), (89, 77))"
"((82, 117), (83, 117))"
"((6, 191), (6, 192))"
"((83, 118), (83, 118))"
"((94, 93), (93, 94))"
"((6, 192), (6, 191))"
"((84, 118), (83, 118))"
"((66, 113), (76, 99))"
"((94, 167), (93, 167))"
"((80, 93), (80, 93))"
"((88, 77), (88, 77))"
"((5, 190), (6, 192))"
"((107, 96), (107, 95))"
"((93, 94), (93, 94))"
"((66, 115), (66, 115))"
"((64, 62), (63, 62))"
"((93, 94), (94, 93))"
"((66, 115), (65, 115))"
"((64, 61), (63, 62))"
"((74, 106), (74, 107))"
"((64, 61), (64, 62))"
"((89, 77), (89, 77))"
"((82, 117), (83, 118))"
"((63, 62), (63, 62))"
"((63, 62), (64, 62))"
"((80, 97), (80, 96))"
"((63, 62), (64, 61))"
"((74, 107), (74, 106))"
"((75, 102), (75, 102))"
"((89, 77), (88, 77))"
"((80, 96), (80, 97))"
"((83, 117), (83, 117))"
"((64, 114), (66, 115))"
"((83, 118), (83, 117))"
"((5, 190), (5, 190))"
"((83, 118), (84, 118))"
"((66, 115), (64, 114))"
"((64, 62), (64, 61), (64, 62))"
"((64, 61), (63, 62), (64, 62))"
"((66, 115), (66, 115), (65, 115))"
"((63, 62), (63, 62), (64, 61))"
"((64, 61), (64, 61), (64, 62))"
"((74, 106), (74, 106), (74, 107))"
"((64, 61), (63, 62), (63, 62))"
"((64, 62), (64, 61), (63, 62))"
"((63, 62), (63, 62), (64, 62))"
"((66, 113), (67, 113), (67, 113))"
"((89, 77), (89, 77), (88, 77))"
"((83, 118), (82, 117), (83, 118))"
"((64, 61), (64, 61), (63, 62))"
"((74, 106), (74, 107), (74, 106))"
"((83, 117), (83, 118), (83, 118))"
"((82, 117), (83, 118), (83, 117))"
"((88, 77), (89, 77), (89, 77))"
"((88, 77), (89, 77), (88, 77))"
"((66, 113), (67, 113), (66, 113))"
"((6, 192), (5, 190), (6, 192))"
"((65, 115), (66, 115), (66, 115))"
"((82, 117), (82, 117), (83, 118))"
"((64, 62), (63, 62), (64, 61))"
"((65, 115), (66, 115), (65, 115))"
"((64, 62), (64, 62), (64, 61))"
"((83, 118), (83, 118), (83, 117))"
"((83, 118), (82, 117), (83, 117))"
"((64, 62), (63, 62), (64, 62))"
"((64, 62), (64, 61), (64, 61))"
"((64, 61), (63, 62), (64, 61))"
"((67, 113), (66, 113), (66, 113))"
"((66, 113), (67, 113), (66, 113), (66, 113))"
"((64, 62), (64, 62), (64, 61), (64, 61))"
"((64, 61), (64, 61), (63, 62), (64, 61))"
"((83, 118), (82, 117), (83, 118), (83, 117))"
"((85, 139), (86, 139))"
"((94, 77), (93, 77))"
"((35, 47), (35, 46))"
"((68, 117), (68, 117))"
"((97, 82), (97, 81))"
"((199, 38), (199, 38))"
"((64, 164), (65, 164))"
"((65, 163), (64, 165))"
"((70, 139), (70, 139))"
"((97, 81), (98, 82))"
"((86, 139), (86, 139))"
"((89, 158), (88, 157))"
"((98, 82), (97, 82))"
"((74, 79), (74, 79))"
"((83, 86), (84, 86))"
"((99, 104), (99, 102))"
"((66, 164), (64, 165))"
"((68, 117), (69, 117))"
"((65, 164), (64, 164))"
"((93, 77), (91, 78))"
"((74, 90), (76, 88))"
"((34, 47), (35, 47))"
"((65, 163), (64, 164))"
"((74, 91), (74, 90))"
"((93, 77), (94, 77))"
"((66, 164), (64, 164))"
"((80, 147), (80, 147))"
"((93, 77), (93, 77))"
"((34, 47), (34, 47))"
"((64, 165), (64, 162))"
"((97, 81), (97, 82))"
"((65, 164), (66, 164))"
"((86, 139), (85, 139))"
"((64, 165), (66, 164))"
"((68, 116), (68, 115))"
"((68, 115), (68, 116))"
"((65, 163), (66, 164))"
"((84, 86), (83, 86))"
"((88, 157), (89, 158))"
"((35, 47), (35, 47))"
"((74, 90), (74, 90))"
"((64, 165), (65, 163))"
"((67, 115), (68, 117))"
"((74, 79), (74, 80))"
"((68, 116), (67, 115))"
"((80, 148), (80, 147))"
"((64, 164), (66, 164))"
"((99, 102), (99, 104))"
"((65, 164), (64, 165))"
"((35, 47), (34, 46))"
"((199, 38), (197, 36))"
"((68, 117), (68, 116))"
"((67, 115), (68, 116))"
"((93, 81), (97, 81))"
"((64, 164), (65, 163))"
"((98, 82), (97, 81))"
"((74, 91), (74, 91))"
"((84, 86), (84, 86))"
"((17, 6), (18, 6))"
"((80, 147), (80, 148))"
"((98, 82), (98, 82))"
"((99, 102), (99, 102))"
"((68, 117), (67, 116))"
"((73, 94), (72, 94))"
"((64, 163), (65, 163))"
"((85, 139), (85, 139))"
"((68, 117), (67, 115))"
"((69, 117), (68, 117))"
"((67, 115), (67, 115))"
"((68, 116), (68, 117))"
"((65, 163), (64, 163))"
"((65, 164), (65, 164))"
"((74, 90), (74, 91))"
"((93, 81), (93, 81))"
"((99, 104), (99, 104))"
"((79, 148), (80, 147))"
"((65, 163), (65, 163))"
"((89, 158), (89, 158))"
"((64, 164), (64, 164))"
"((34, 46), (35, 47))"
"((64, 164), (64, 163))"
"((97, 81), (97, 81))"
"((66, 164), (65, 164))"
"((74, 91), (76, 88))"
"((35, 47), (34, 47))"
"((67, 116), (68, 117))"
"((66, 164), (65, 163))"
"((93, 77), (94, 77), (94, 77))"
"((85, 139), (86, 139), (85, 139))"
"((74, 90), (74, 90), (74, 91))"
"((65, 164), (64, 165), (65, 164))"
"((66, 164), (64, 165), (65, 163))"
"((64, 164), (64, 165), (65, 164))"
"((64, 165), (66, 164), (65, 163))"
"((65, 163), (64, 165), (64, 163))"
"((86, 139), (85, 139), (85, 139))"
"((64, 165), (64, 164), (64, 165))"
"((94, 77), (93, 77), (94, 77))"
"((64, 165), (64, 165), (65, 164))"
"((65, 163), (64, 165), (65, 163))"
"((68, 117), (68, 117), (68, 116))"
"((89, 158), (88, 157), (89, 158))"
"((68, 116), (68, 116), (67, 115))"
"((68, 116), (67, 115), (68, 116))"
"((74, 91), (74, 90), (74, 90))"
"((74, 90), (74, 91), (76, 88))"
"((68, 116), (68, 116), (68, 117))"
"((68, 117), (68, 116), (68, 117))"
"((74, 91), (76, 88), (76, 88))"
"((64, 165), (66, 164), (66, 164))"
"((91, 78), (94, 77), (94, 77))"
"((64, 165), (65, 163), (65, 163))"
"((66, 164), (64, 165), (64, 164))"
"((74, 91), (74, 90), (74, 91))"
"((65, 164), (64, 165), (64, 165))"
"((88, 157), (89, 158), (89, 158))"
"((67, 116), (67, 116), (68, 117))"
"((66, 164), (64, 165), (66, 164))"
"((65, 163), (64, 165), (66, 164))"
"((66, 164), (64, 165), (64, 165))"
"((65, 163), (64, 165), (64, 165))"
"((68, 117), (68, 117), (67, 115))"
"((67, 115), (68, 117), (68, 116))"
"((68, 117), (68, 117), (68, 116), (68, 117))"
"((96, 107), (97, 107))"
"((67, 140), (66, 140))"
"((50, 112), (47, 124))"
"((49, 113), (47, 124))"
"((79, 91), (79, 91))"
"((97, 107), (102, 104))"
"((51, 90), (51, 92))"
"((174, 7), (172, 5))"
"((82, 100), (82, 100))"
"((179, 13), (178, 13))"
"((59, 57), (59, 57))"
"((47, 124), (49, 113))"
"((172, 5), (174, 6))"
"((67, 140), (67, 141))"
"((67, 141), (65, 136))"
"((178, 12), (179, 13))"
"((50, 120), (51, 120))"
"((50, 113), (50, 112))"
"((80, 145), (80, 145))"
"((174, 7), (173, 6))"
"((179, 14), (178, 13))"
"((79, 144), (79, 144))"
"((46, 126), (46, 127))"
"((51, 90), (50, 90))"
"((182, 21), (183, 20))"
"((183, 20), (182, 19))"
"((46, 126), (47, 126))"
"((51, 90), (51, 90))"
"((82, 100), (82, 99))"
"((82, 99), (83, 100))"
"((67, 141), (66, 140))"
"((50, 113), (47, 124))"
"((177, 13), (179, 13))"
"((174, 6), (174, 7))"
"((50, 112), (50, 113))"
"((80, 145), (79, 144))"
"((49, 113), (50, 113))"
"((182, 19), (182, 19))"
"((102, 104), (102, 104))"
"((172, 5), (172, 5))"
"((177, 13), (178, 13))"
"((49, 109), (46, 127))"
"((46, 126), (46, 126))"
"((83, 100), (83, 100))"
"((67, 141), (67, 141))"
"((97, 107), (97, 107))"
"((66, 140), (67, 141))"
"((182, 19), (183, 20))"
"((50, 90), (50, 90))"
"((74, 76), (74, 76))"
"((172, 5), (173, 6))"
"((50, 90), (51, 90))"
"((51, 115), (47, 124))"
"((51, 92), (50, 90))"
"((49, 109), (50, 112))"
"((173, 6), (172, 5))"
"((65, 61), (65, 61))"
"((51, 92), (51, 90))"
"((50, 126), (50, 126))"
"((174, 7), (178, 13))"
"((174, 6), (174, 6))"
"((178, 13), (179, 13))"
"((79, 112), (79, 111))"
"((174, 7), (178, 12))"
"((183, 20), (183, 19))"
"((47, 124), (47, 124))"
"((97, 107), (96, 107))"
"((60, 57), (60, 57))"
"((49, 109), (49, 109))"
"((173, 6), (173, 6))"
"((178, 13), (178, 12))"
"((51, 115), (51, 115))"
"((50, 113), (50, 113))"
"((177, 13), (174, 7))"
"((182, 21), (182, 20))"
"((183, 19), (183, 20))"
"((164, 168), (164, 168))"
"((65, 61), (66, 60))"
"((46, 127), (46, 127))"
"((79, 111), (79, 111))"
"((183, 19), (183, 19))"
"((79, 144), (80, 145))"
"((178, 12), (178, 13))"
"((46, 127), (47, 126))"
"((47, 124), (51, 115))"
"((79, 144), (80, 144))"
"((50, 112), (49, 113))"
"((49, 113), (49, 113))"
"((178, 13), (173, 6))"
"((173, 6), (174, 7))"
"((177, 13), (177, 13))"
"((102, 104), (97, 107))"
"((75, 97), (75, 97))"
"((51, 119), (51, 119))"
"((174, 7), (174, 7))"
"((65, 136), (67, 141))"
"((96, 107), (102, 104))"
"((179, 13), (178, 12))"
"((75, 97), (75, 96))"
"((83, 100), (82, 100))"
"((174, 6), (172, 5))"
"((59, 57), (60, 57))"
"((67, 140), (67, 140))"
"((46, 127), (46, 126))"
"((178, 13), (174, 7))"
"((80, 145), (80, 144))"
"((164, 167), (164, 168))"
"((174, 7), (177, 13))"
"((47, 124), (50, 113))"
"((75, 96), (75, 97))"
"((102, 104), (96, 107))"
"((174, 6), (173, 6))"
"((66, 60), (65, 61))"
"((173, 6), (174, 6))"
"((75, 96), (75, 96))"
"((51, 92), (48, 89))"
"((67, 140), (70, 139))"
"((50, 90), (51, 92))"
"((80, 144), (80, 145))"
"((178, 12), (174, 7))"
"((178, 13), (177, 13))"
"((174, 7), (174, 6))"
"((173, 6), (178, 13))"
"((80, 144), (80, 144))"
"((51, 92), (51, 92))"
"((65, 136), (67, 140))"
"((79, 112), (79, 112))"
"((66, 140), (66, 140))"
"((67, 140), (65, 136))"
"((50, 113), (49, 113))"
"((179, 13), (174, 7))"
"((178, 13), (179, 14))"
"((50, 112), (50, 112))"
"((183, 20), (183, 20))"
"((49, 113), (50, 112))"
"((66, 60), (66, 60))"
"((183, 19), (182, 19))"
"((60, 57), (59, 57))"
"((178, 13), (178, 13))"
"((172, 5), (174, 7))"
"((48, 89), (48, 89))"
"((179, 14), (174, 7))"
"((67, 141), (67, 140))"
"((74, 76), (79, 92))"
"((179, 13), (177, 13))"
"((66, 140), (67, 140))"
"((80, 144), (79, 144))"
"((48, 89), (51, 92))"
"((79, 92), (79, 92))"
"((79, 111), (79, 112))"
"((47, 126), (46, 127))"
"((182, 19), (183, 19))"
"((82, 99), (82, 100))"
"((65, 136), (65, 136))"
"((174, 6), (172, 5), (174, 7))"
"((50, 90), (51, 92), (51, 92))"
"((67, 140), (67, 141), (66, 140))"
"((174, 7), (173, 6), (174, 7))"
"((66, 140), (66, 140), (67, 140))"
"((102, 104), (102, 104), (97, 107))"
"((102, 104), (102, 104), (96, 107))"
"((183, 20), (183, 19), (183, 19))"
"((174, 7), (178, 13), (178, 13))"
"((67, 141), (66, 140), (66, 140))"
"((174, 7), (173, 6), (172, 5))"
"((80, 145), (80, 144), (80, 145))"
"((173, 6), (173, 6), (174, 7))"
"((183, 19), (183, 19), (182, 19))"
"((75, 97), (75, 96), (75, 97))"
"((79, 144), (79, 144), (80, 145))"
"((172, 5), (174, 6), (174, 6))"
"((80, 145), (80, 144), (79, 144))"
"((174, 7), (173, 6), (174, 6))"
"((67, 140), (67, 141), (67, 140))"
"((51, 90), (50, 90), (51, 90))"
"((51, 90), (51, 92), (50, 90))"
"((172, 5), (172, 5), (174, 7))"
"((67, 141), (66, 140), (67, 140))"
"((51, 90), (50, 90), (51, 92))"
"((97, 107), (102, 104), (97, 107))"
"((66, 140), (67, 141), (67, 140))"
"((50, 90), (50, 90), (51, 92))"
"((97, 107), (102, 104), (96, 107))"
"((65, 61), (66, 60), (65, 61))"
"((79, 144), (79, 144), (80, 144))"
"((80, 145), (80, 145), (80, 144))"
"((174, 7), (172, 5), (173, 6))"
"((67, 140), (67, 141), (65, 136))"
"((96, 107), (97, 107), (97, 107))"
"((174, 7), (174, 7), (174, 6))"
"((67, 140), (67, 141), (67, 141))"
"((97, 107), (102, 104), (102, 104))"
"((179, 13), (178, 13), (179, 13))"
"((80, 145), (79, 144), (80, 145))"
"((183, 20), (182, 19), (183, 19))"
"((79, 144), (80, 145), (80, 144))"
"((67, 141), (67, 141), (67, 140))"
"((59, 57), (60, 57), (59, 57))"
"((67, 141), (66, 140), (67, 141))"
"((80, 145), (80, 144), (80, 144))"
"((51, 92), (50, 90), (51, 92))"
"((67, 140), (67, 140), (65, 136))"
"((179, 13), (178, 13), (178, 13))"
"((75, 97), (75, 96), (75, 96))"
"((173, 6), (174, 7), (174, 7))"
"((51, 90), (51, 92), (51, 90))"
"((96, 107), (97, 107), (102, 104))"
"((183, 20), (183, 19), (182, 19))"
"((174, 7), (172, 5), (172, 5))"
"((80, 145), (79, 144), (80, 144))"
"((67, 141), (65, 136), (67, 140))"
"((67, 140), (66, 140), (67, 140))"
"((172, 5), (173, 6), (174, 7))"
"((174, 6), (174, 7), (174, 7))"
"((174, 7), (178, 13), (179, 13))"
"((174, 7), (172, 5), (174, 6))"
"((79, 144), (80, 144), (80, 145))"
"((173, 6), (174, 7), (174, 6))"
"((51, 90), (51, 92), (51, 92))"
"((67, 140), (66, 140), (66, 140))"
"((179, 13), (178, 13), (178, 12))"
"((79, 112), (79, 111), (79, 112))"
"((79, 144), (80, 144), (79, 144))"
"((174, 7), (173, 6), (173, 6))"
"((67, 140), (67, 140), (70, 139))"
